# Wiktionary	nav	http://wiktionary.org/	CC BY-SA
01807105-n	nav:lemma	tsídii
01807105-n	nav:lemma	bizééʼ
01807105-n	nav:lemma	naashchʼąąʼí
01809106-n	nav:lemma	naaʼahóóhaiłkizhígíí
01809752-n	nav:lemma	tsídiiłchxoní
01810268-n	nav:lemma	hodíłchʼilgi
01810268-n	nav:lemma	naaʼahóóhai
01811909-n	nav:lemma	hasbídí
01812662-n	nav:lemma	hasbídí
01816887-n	nav:lemma	tsídii
01816887-n	nav:lemma	yáłtiʼí
01821203-n	nav:lemma	tsídii
01821203-n	nav:lemma	yáłtiʼí
01821203-n	nav:lemma	yázhí
01821869-n	nav:lemma	tsídii
01821869-n	nav:lemma	yáłtiʼí
01821869-n	nav:lemma	yázhí
01824035-n	nav:lemma	naatsédlózii
01829869-n	nav:lemma	ǫǫbǫʼii
01832167-n	nav:lemma	tsxį́į́łnaalkʼįhii
01833805-n	nav:lemma	dahiitį́hii
01836087-n	nav:lemma	hoshdódii
01838598-n	nav:lemma	tsin
01838598-n	nav:lemma	yiłkaałii
01843065-n	nav:lemma	tsídii
01843065-n	nav:lemma	disxǫsígíí
01843383-n	nav:lemma	tsídii
01843383-n	nav:lemma	bidaatsoh
01843383-n	nav:lemma	naashchʼąąʼí
01846331-n	nav:lemma	naalʼeełí
01847806-n	nav:lemma	naalʼeełí
01847806-n	nav:lemma	bitsiiʼ
01847806-n	nav:lemma	dootłʼizhí
01852142-n	nav:lemma	naalʼeełí
01852142-n	nav:lemma	naashchʼąąʼígíí
01854415-n	nav:lemma	naalʼeełí
01854415-n	nav:lemma	bidaatsʼózí
01855672-n	nav:lemma	chį́į́shłigaií
01856553-n	nav:lemma	tó
01856553-n	nav:lemma	wónaanídę́ę́ʼ
01856553-n	nav:lemma	naalʼeełítsoh
01856553-n	nav:lemma	łibáhígíí
01857325-n	nav:lemma	naalʼeełítsoh
01857325-n	nav:lemma	diłhiłígíí
01857632-n	nav:lemma	naalʼeełítsoh
01857632-n	nav:lemma	bitsiiʼ
01857632-n	nav:lemma	halzhinígíí
01858441-n	nav:lemma	dééłgai
01860187-n	nav:lemma	dééshzhiin
01871875-n	nav:lemma	ałtʼoʼígíí
01871875-n	nav:lemma	biyęęzhii
01871875-n	nav:lemma	yiłchíhígíí
01872401-n	nav:lemma	adijiłii
01872401-n	nav:lemma	bíchį́į́hnézí
01873310-n	nav:lemma	tsídiidaaʼ
01873310-n	nav:lemma	bił
01873310-n	nav:lemma	naaldlooshii
01874434-n	nav:lemma	bizaʼazis
01874434-n	nav:lemma	hólónígíí
01874928-n	nav:lemma	biyázhí
01874928-n	nav:lemma	neiyéhé
01877134-n	nav:lemma	nahatʼeʼiitsoh
01881564-n	nav:lemma	tseelkǫǫhí
01882714-n	nav:lemma	shash
01882714-n	nav:lemma	bizaʼazis
01882714-n	nav:lemma	hólóní
01883070-n	nav:lemma	shash
01883070-n	nav:lemma	naʼazísí
01884834-n	nav:lemma	mąʼii
01884834-n	nav:lemma	bizaʼazis
01884834-n	nav:lemma	hólóní
01885498-n	nav:lemma	tsinaʼayąʼii
01885498-n	nav:lemma	yildeełí
01887474-n	nav:lemma	naaldlooshii
01889520-n	nav:lemma	náʼagéédí
01889849-n	nav:lemma	náʼagéédí
01889849-n	nav:lemma	bíchį́į́h
01889849-n	nav:lemma	sǫʼ
01889849-n	nav:lemma	nahalinígíí
01891633-n	nav:lemma	naʼastsʼǫǫsí
01891633-n	nav:lemma	binááʼ
01891633-n	nav:lemma	áłtsʼíísígíí
01893825-n	nav:lemma	adijiłii
01896031-n	nav:lemma	atsʼoos
01899746-n	nav:lemma	atsiighaʼ
01903756-n	nav:lemma	atsʼaʼ
01905661-n	nav:lemma	chʼosh
01905661-n	nav:lemma	bíígháán
01905661-n	nav:lemma	ádaadinígíí
01910747-n	nav:lemma	jélii
01910747-n	nav:lemma	łóóʼ
01912152-n	nav:lemma	gaanłáníchilí
01912152-n	nav:lemma	dóó
01912152-n	nav:lemma	gaanłání
01912152-n	nav:lemma	doo
01912152-n	nav:lemma	yitʼíinii
01922303-n	nav:lemma	chʼosh
01924916-n	nav:lemma	chʼoshtʼą́hí
01935395-n	nav:lemma	łeeyiʼ
01935395-n	nav:lemma	chʼosh
01937909-n	nav:lemma	akágí
01937909-n	nav:lemma	yitsʼǫǫsii
01944390-n	nav:lemma	chʼosh
01944390-n	nav:lemma	chʼééh
01944390-n	nav:lemma	digháhii
01951274-n	nav:lemma	táłtłʼááh
01951274-n	nav:lemma	chʼosh
01951274-n	nav:lemma	chʼééh
01951274-n	nav:lemma	digháhii
01951274-n	nav:lemma	bideetsohígíí
01960459-n	nav:lemma	chʼosh
01960459-n	nav:lemma	yoołgai
01960459-n	nav:lemma	bitsʼaʼígíí
01963571-n	nav:lemma	chʼosh
01963571-n	nav:lemma	dichiłí
01963571-n	nav:lemma	bitsʼaʼígíí
01965889-n	nav:lemma	chʼosh
01965889-n	nav:lemma	bitsʼaʼ
01965889-n	nav:lemma	doolghasígíí
01968897-n	nav:lemma	łóóʼ
01968897-n	nav:lemma	bigaanłánígo
01968897-n	nav:lemma	bitsʼaʼígíí
01971280-n	nav:lemma	łóóʼ
